uri,is_viral,repost_6m,repost_12m,repost_18m,repost_24m,repost_30m,repost_18_to_30m,repost_acceleration,repost_velocity_ratio,repost_burst_ratio,repost_30m_log,like_6m,like_12m,like_18m,like_24m,like_30m,like_18_to_30m,like_acceleration,like_velocity_ratio,like_burst_ratio,like_30m_log,reply_6m,reply_12m,reply_18m,reply_24m,reply_30m,reply_18_to_30m,reply_acceleration,reply_velocity_ratio,reply_burst_ratio,reply_30m_log,quote_6m,quote_12m,quote_18m,quote_24m,quote_30m,quote_18_to_30m,quote_acceleration,quote_velocity_ratio,quote_burst_ratio,quote_30m_log,ttf_repost_sec,ttf_like_sec,ttf_reply_sec,ttf_quote_sec,text_len,has_embed,author_followers,author_follows,author_posts_count,author_followers_log,author_follows_log,author_posts_count_log,author_is_whale,author_ff_ratio,author_prior_post_count,author_prior_post_count_log,author_hist_mean_likes,author_hist_max_likes,author_hist_mean_reposts,author_hist_max_reposts,author_hist_mean_replies,author_hist_max_replies,author_hist_mean_quotes,author_hist_max_quotes,repost_engager_count,repost_engager_followers_max,repost_engager_followers_mean,repost_engager_followers_median,repost_engager_followers_sum,repost_engager_followers_std,repost_engager_reach_log,repost_whale_count,repost_whale_ratio,repost_reach_concentration,like_engager_count,like_engager_followers_max,like_engager_followers_mean,like_engager_followers_median,like_engager_followers_sum,like_engager_followers_std,like_engager_reach_log,like_whale_count,like_whale_ratio,like_reach_concentration,reply_engager_count,reply_engager_followers_max,reply_engager_followers_mean,reply_engager_followers_median,reply_engager_followers_sum,reply_engager_followers_std,reply_engager_reach_log,reply_whale_count,reply_whale_ratio,reply_reach_concentration,quote_engager_count,quote_engager_followers_max,quote_engager_followers_mean,quote_engager_followers_median,quote_engager_followers_sum,quote_engager_followers_std,quote_engager_reach_log,quote_whale_count,quote_whale_ratio,quote_reach_concentration,total_engagement_30m,like_repost_ratio_30m,reply_repost_ratio_30m,quote_repost_ratio_30m,total_engagement_18m,like_repost_ratio_18m,emotion_joy,emotion_moral_outrage,emotion_neutral,emotion_sadness,emotion_anger,emotion_label
at://did:plc:27htwjllux3ebzjtxujwbqnq/app.bsky.feed.post/3mjd7g5pkwc2y,1,0,0,0,1,2,2,2,2.0,0.0,1.0986122886681098,3,4,6,7,11,5,-1,0.7142857142857143,0.25,2.4849066497880004,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,0,-1,0.0,0.0,0.6931471805599453,1361.005481,152.43953,9999.0,714.023491,144,1,0,0,0,0.0,0.0,0.0,0,0.0,1,0.6931471805599453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.6666666666666665,0.0,0.3333333333333333,7,6.0,0.23094326,0.6767938,0.06792532,0.015585849,0.008751741,moral_outrage
at://did:plc:27yrsnidknucdj5vso2x553y/app.bsky.feed.post/3mjdgwklexs2s,1,15,21,25,32,32,7,-18,0.2692307692307692,0.45454545454545453,3.4965075614664802,105,147,183,209,227,44,-139,0.2391304347826087,0.4605263157894737,5.429345628954441,12,20,21,24,27,6,-15,0.2727272727272727,0.42857142857142855,3.332204510175204,0,0,0,0,0,0,0,0.0,0.0,0.0,61.14913,6.971136,28.098953,9999.0,175,0,0,0,0,0.0,0.0,0.0,0,0.0,2,1.0986122886681098,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,6.878787878787879,0.8181818181818182,0.0,229,7.038461538461538,0.26442605,0.11551673,0.004104537,0.085363075,0.53058964,anger
at://did:plc:2ag2boorsqavevplyfsjwhyr/app.bsky.feed.post/3mjcdchthxk2c,1,0,0,2,4,4,2,0,0.6666666666666666,0.0,1.6094379124341003,0,3,21,41,64,43,22,1.9545454545454546,0.0,4.174387269895637,0,0,0,2,3,3,3,3.0,0.0,1.3862943611198906,0,0,0,0,0,0,0,0.0,0.0,0.0,1022.301382,428.004211,1133.799215,9999.0,261,0,0,0,0,0.0,0.0,0.0,0,0.0,3,1.3862943611198906,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,12.8,0.6,0.0,23,7.0,0.014594991,0.9234942,0.0022027355,0.0026272186,0.05708083,moral_outrage
at://did:plc:2amnkge5a6hplfwyesmxqkfl/app.bsky.feed.post/3mjcm2fo5as2j,1,25,40,49,59,72,23,-26,0.46,0.3424657534246575,4.290459441148391,62,104,139,193,231,92,-47,0.6571428571428571,0.2672413793103448,5.44673737166631,4,4,8,9,9,1,-7,0.1111111111111111,0.4,2.302585092994046,0,0,4,7,10,6,2,1.2,0.0,2.3978952727983707,25.519481,18.244875,99.663475,819.789604,298,1,0,0,0,0.0,0.0,0.0,0,0.0,4,1.6094379124341003,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,3.164383561643836,0.1232876712328767,0.136986301369863,200,2.78,0.001957332,0.9886077,0.004066228,0.0026184828,0.0027502957,moral_outrage
at://did:plc:2asj5ke4dvqriammgbokgetd/app.bsky.feed.post/3mjblmzvkhc2a,1,14,24,30,33,36,6,-24,0.1935483870967742,0.3783783783783784,3.6109179126442243,66,100,129,150,172,43,-86,0.33076923076923076,0.3815028901734104,5.153291594497779,2,5,5,8,9,4,-1,0.6666666666666666,0.2,2.302585092994046,1,1,1,2,2,1,0,0.5,0.3333333333333333,1.0986122886681098,17.42674,14.059953,162.626626,82.233737,163,0,0,0,0,0.0,0.0,0.0,0,0.0,5,1.791759469228055,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,4.648648648648648,0.24324324324324326,0.05405405405405406,165,4.161290322580645,0.2319781,0.016985452,0.73189,0.0144768,0.004669613,neutral
at://did:plc:2b2gav45qwiqptgmhnksznmv/app.bsky.feed.post/3mjcz7mu5q22x,1,18,37,48,64,79,31,-17,0.6326530612244898,0.225,4.382026634673881,52,105,150,215,260,110,-40,0.7284768211920529,0.19923371647509577,5.564520407322694,0,2,2,5,6,4,2,1.3333333333333333,0.0,1.9459101490553132,0,1,2,2,3,1,-1,0.3333333333333333,0.0,1.3862943611198906,16.305287,11.408961,466.873448,501.127326,149,1,0,0,0,0.0,0.0,0.0,0,0.0,6,1.9459101490553132,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,3.25,0.075,0.0375,202,3.061224489795918,0.4777377,0.008325836,0.5066078,0.0034892585,0.00383942,neutral
at://did:plc:2bdfv2evq7zgphz3k4uijf4a/app.bsky.feed.post/3mjcthwywrs2p,1,2,14,24,31,40,16,-8,0.64,0.04878048780487805,3.713572066704308,6,39,95,122,164,69,-26,0.71875,0.03636363636363636,5.10594547390058,1,1,1,1,1,0,-1,0.0,0.5,0.6931471805599453,0,0,0,0,0,0,0,0.0,0.0,0.0,260.778514,127.186081,242.229753,9999.0,120,1,0,0,0,0.0,0.0,0.0,0,0.0,7,2.0794415416798357,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,4.0,0.024390243902439025,0.0,120,3.8,0.100990035,0.019197458,0.36394513,0.5106194,0.005247993,sadness
at://did:plc:2bgdwzwjujruaakwjavyiwu2/app.bsky.feed.post/3mjdfxmbons26,1,5,8,11,17,22,11,0,0.9166666666666666,0.21739130434782608,3.1354942159291497,22,44,59,83,101,42,-17,0.7,0.21568627450980393,4.624972813284271,0,0,0,1,1,1,1,1.0,0.0,0.6931471805599453,0,0,0,0,0,0,0,0.0,0.0,0.0,132.742606,21.701074,1338.089643,9999.0,7,1,0,0,0,0.0,0.0,0.0,0,0.0,8,2.1972245773362196,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,4.391304347826087,0.043478260869565216,0.0,70,4.916666666666667,0.013918555,0.010554808,0.95818424,0.012194039,0.005148302,neutral
at://did:plc:2cd3wnxeii6gaacd3yb2smzo/app.bsky.feed.post/3mjdkyu5ris2v,1,5,10,18,25,29,11,-7,0.5789473684210527,0.16666666666666666,3.4011973816621555,20,36,57,86,104,47,-10,0.8103448275862069,0.19047619047619047,4.653960350157523,2,2,2,3,3,1,-1,0.3333333333333333,0.5,1.3862943611198906,0,0,0,0,0,0,0,0.0,0.0,0.0,42.904885,24.826756,59.130093,9999.0,15,1,0,0,0,0.0,0.0,0.0,0,0.0,9,2.302585092994046,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,3.466666666666667,0.1,0.0,77,3.0,0.9900911,0.0013695236,0.002945138,0.0031855698,0.0024086693,joy
at://did:plc:2coopwlbg6srvyf5o7nzqfsa/app.bsky.feed.post/3mjdrsdlilc2g,1,12,25,32,38,41,9,-23,0.2727272727272727,0.2857142857142857,3.7376696182833684,39,75,103,122,141,38,-65,0.36538461538461536,0.2746478873239437,4.955827057601261,1,1,2,2,2,0,-2,0.0,0.3333333333333333,1.0986122886681098,0,0,0,0,0,0,0,0.0,0.0,0.0,13.203787,8.522864,45.038724,9999.0,5,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,3.357142857142857,0.047619047619047616,0.0,137,3.121212121212121,0.031694904,0.016995963,0.9004278,0.04365956,0.0072217463,neutral
at://did:plc:2d4i6jgzxpxuwsttkark575m/app.bsky.feed.post/3mjc5amkonc2w,1,8,14,20,31,34,14,-6,0.6666666666666666,0.22857142857142856,3.5553480614894135,39,65,88,107,121,33,-55,0.3707865168539326,0.319672131147541,4.804021044733257,5,12,21,24,29,8,-13,0.36363636363636365,0.16666666666666666,3.4011973816621555,0,1,1,1,1,0,-1,0.0,0.0,0.6931471805599453,27.507352,17.10576,76.808705,530.920384,40,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,3.4571428571428573,0.8285714285714286,0.02857142857142857,130,4.190476190476191,0.006652458,0.8831683,0.02376266,0.07881369,0.0076029776,moral_outrage
at://did:plc:2d5bddefojjc4klpxz7ao2l3/app.bsky.feed.post/3mjd4cickrk2h,1,1,1,4,8,14,10,6,2.0,0.06666666666666667,2.70805020110221,7,10,16,27,43,27,11,1.588235294117647,0.1590909090909091,3.784189633918261,0,0,0,0,1,1,1,1.0,0.0,0.6931471805599453,0,0,0,0,1,1,1,1.0,0.0,0.6931471805599453,250.807841,40.165243,1542.003633,1559.871466,42,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2.8666666666666667,0.06666666666666667,0.06666666666666667,20,3.2,0.9880436,0.0015270599,0.00663497,0.0019658224,0.0018284777,joy
at://did:plc:2d5tigfjv3z4zxadq7z3vcoe/app.bsky.feed.post/3mjcrjycxcc2d,1,20,33,39,44,50,11,-28,0.275,0.39215686274509803,3.9318256327243257,92,156,212,244,276,64,-148,0.3004694835680751,0.33212996389891697,5.6240175061873385,1,3,4,5,6,2,-2,0.4,0.14285714285714285,1.9459101490553132,0,0,0,0,0,0,0,0.0,0.0,0.0,29.907455,16.572572,146.141549,9999.0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,5.411764705882353,0.11764705882352941,0.0,255,5.3,0.3127378,0.09906548,0.22056171,0.16193761,0.20569748,joy
at://did:plc:2ecumfvt54kiepru4leansvz/app.bsky.feed.post/3mjckqa3ils2m,1,27,48,72,79,96,24,-48,0.3287671232876712,0.27835051546391754,4.574710978503383,135,244,331,390,464,133,-198,0.4006024096385542,0.2903225806451613,6.142037405587356,2,3,5,5,5,0,-5,0.0,0.3333333333333333,1.791759469228055,0,0,0,0,0,0,0,0.0,0.0,0.0,12.519244,8.623506,203.937167,9999.0,29,1,0,0,0,0.0,0.0,0.0,0,0.0,1,0.6931471805599453,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,4.783505154639175,0.05154639175257732,0.0,408,4.534246575342466,0.9899294,0.0018777219,0.0024807118,0.002513096,0.0031990632,joy
at://did:plc:2ex24r3626ifrwqu7vt3ngih/app.bsky.feed.post/3mjdpgk2ra22q,1,8,14,17,24,33,16,-1,0.8888888888888888,0.23529411764705882,3.5263605246161616,7,14,18,25,35,17,-1,0.8947368421052632,0.19444444444444445,3.58351893845611,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0,-1,0.0,0.0,0.6931471805599453,20.221867,69.970732,9999.0,737.761311,112,1,0,0,0,0.0,0.0,0.0,0,0.0,2,1.0986122886681098,2.5,3.0,2.5,3.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1.0294117647058822,0.0,0.029411764705882353,36,1.0,0.025544131,0.5217676,0.24745582,0.02673898,0.17849354,moral_outrage
at://did:plc:2fsrsv2z3kvwibizd7nyjpk4/app.bsky.feed.post/3mjd5zflhvk2k,1,6,10,17,21,21,4,-13,0.2222222222222222,0.2727272727272727,3.091042453358316,17,46,78,97,106,28,-50,0.35443037974683544,0.1588785046728972,4.672828834461906,1,1,2,2,2,0,-2,0.0,0.3333333333333333,1.0986122886681098,0,0,0,1,1,1,1,1.0,0.0,0.6931471805599453,98.750034,6.855099,171.746278,1095.802472,138,0,0,0,0,0.0,0.0,0.0,0,0.0,3,1.3862943611198906,2.0,3.0,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,4.818181818181818,0.09090909090909091,0.045454545454545456,97,4.333333333333333,0.08699872,0.2331843,0.0052894284,0.0049048075,0.6696228,anger
at://did:plc:2fvk7w44vl4vd4s4liyt2ctx/app.bsky.feed.post/3mjcpodztcs2t,1,5,11,17,22,30,13,-4,0.7222222222222222,0.16129032258064516,3.4339872044851463,9,27,70,92,117,47,-23,0.6619718309859155,0.07627118644067797,4.770684624465665,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,44.700764,33.515661,9999.0,9999.0,8,1,0,0,0,0.0,0.0,0.0,0,0.0,4,1.6094379124341003,3.5,8.0,2.5,5.0,0.0,0.0,0.25,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,3.774193548387097,0.0,0.0,87,3.888888888888889,0.025085287,0.010276572,0.950095,0.010203783,0.004339317,neutral
at://did:plc:2ge4sk3ieqw4m7ycj2siujfo/app.bsky.feed.post/3mjcmygpxd22n,1,9,16,24,32,34,10,-14,0.4,0.2571428571428571,3.5553480614894135,28,45,70,84,90,20,-50,0.28169014084507044,0.3076923076923077,4.51085950651685,6,7,8,8,8,0,-8,0.0,0.6666666666666666,2.1972245773362196,0,0,0,0,0,0,0,0.0,0.0,0.0,20.640923,19.224924,71.013416,9999.0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,5,1.791759469228055,3.2,8.0,2.0,5.0,0.0,0.0,0.2,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,2.5714285714285716,0.22857142857142856,0.0,102,2.8,0.3127378,0.09906548,0.22056171,0.16193761,0.20569748,joy
at://did:plc:2gvjyduzqzllqqx2ifysz2lu/app.bsky.feed.post/3mjbpt74vzs2v,1,4,5,5,7,8,3,-2,0.5,0.4444444444444444,2.1972245773362196,6,6,7,12,15,8,1,1.0,0.375,2.772588722239781,0,1,1,2,2,1,0,0.5,0.0,1.0986122886681098,0,0,0,0,0,0,0,0.0,0.0,0.0,79.371765,31.099915,432.585621,9999.0,60,1,0,0,0,0.0,0.0,0.0,0,0.0,6,1.9459101490553132,3.1666666666666665,8.0,2.0,5.0,0.16666666666666666,1.0,0.16666666666666666,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1.6666666666666667,0.2222222222222222,0.0,13,1.1666666666666667,0.017591055,0.95980954,0.008767087,0.0035373725,0.010295024,moral_outrage
at://did:plc:2gvjyduzqzllqqx2ifysz2lu/app.bsky.feed.post/3mjcpep54rc2e,1,10,13,14,17,20,6,-8,0.4,0.47619047619047616,3.044522437723423,12,21,24,28,34,10,-14,0.4,0.34285714285714286,3.5553480614894135,0,1,1,2,2,1,0,0.5,0.0,1.0986122886681098,0,0,0,0,0,0,0,0.0,0.0,0.0,39.444162,37.171733,601.35504,9999.0,68,1,0,0,0,0.0,0.0,0.0,0,0.0,7,2.0794415416798357,3.0,8.0,1.8571428571428572,5.0,0.14285714285714285,1.0,0.14285714285714285,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,1.619047619047619,0.09523809523809523,0.0,39,1.6,0.01880761,0.9510459,0.01725392,0.008597582,0.0042948793,moral_outrage
at://did:plc:2gvjyduzqzllqqx2ifysz2lu/app.bsky.feed.post/3mjcpq2aows2e,1,3,7,14,23,32,18,4,1.2,0.09090909090909091,3.4965075614664802,9,20,41,74,88,47,6,1.119047619047619,0.10112359550561797,4.48863636973214,0,2,2,4,5,3,1,1.0,0.0,1.791759469228055,1,1,1,1,1,0,-1,0.0,0.5,0.6931471805599453,22.616769,8.31589,528.397473,67.060966,49,1,0,0,0,0.0,0.0,0.0,0,0.0,8,2.1972245773362196,3.0,8.0,1.875,5.0,0.125,1.0,0.125,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,2.6666666666666665,0.15151515151515152,0.030303030303030304,58,2.7333333333333334,0.0034062741,0.9821743,0.0063194754,0.0037358813,0.004364118,moral_outrage
at://did:plc:2gvjyduzqzllqqx2ifysz2lu/app.bsky.feed.post/3mjcpyyaiec2e,1,5,7,12,15,21,9,-3,0.6923076923076923,0.22727272727272727,3.091042453358316,13,27,40,60,74,34,-6,0.8292682926829268,0.17333333333333334,4.31748811353631,0,0,0,0,2,2,2,2.0,0.0,1.0986122886681098,0,0,0,1,2,2,2,2.0,0.0,1.0986122886681098,6.536748,4.689838,1613.894266,1232.391535,63,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,3.3636363636363638,0.09090909090909091,0.09090909090909091,52,3.076923076923077,0.010314511,0.96750623,0.008910781,0.010403437,0.0028650449,moral_outrage
at://did:plc:2hhuugb5gch2cgai3nisa76s/app.bsky.feed.post/3mjd5nn2khs2z,1,1,5,39,63,77,38,-1,0.95,0.01282051282051282,4.356708826689592,15,24,123,220,293,170,47,1.3709677419354838,0.05102040816326531,5.683579767338681,0,0,1,1,1,0,-1,0.0,0.0,0.6931471805599453,0,0,0,2,2,2,2,2.0,0.0,1.0986122886681098,74.728687,15.863528,913.755779,1186.628949,31,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,3.7564102564102564,0.01282051282051282,0.02564102564102564,163,3.075,0.28213182,0.4429594,0.006007288,0.011230302,0.25767124,moral_outrage
at://did:plc:2hltimymy65zl5ba7ifsq3qr/app.bsky.feed.post/3mjd3mejuxk26,1,101,198,261,327,389,128,-133,0.48854961832061067,0.258974358974359,5.966146739123692,638,1225,1675,2087,2505,830,-845,0.49522673031026254,0.25458898643256184,7.826443135456014,55,103,133,159,194,61,-72,0.4552238805970149,0.28205128205128205,5.272999558563747,2,19,30,38,42,12,-18,0.3870967741935484,0.046511627906976744,3.7612001156935624,18.754565,9.008491,23.445229,245.541689,36,0,0,0,0,0.0,0.0,0.0,0,0.0,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3130,6.423076923076923,0.49743589743589745,0.1076923076923077,2099,6.393129770992366,0.6212424,0.005765351,0.3616335,0.0054346877,0.0059240223,joy
at://did:plc:2hltimymy65zl5ba7ifsq3qr/app.bsky.feed.post/3mjdp2w773s2a,1,37,58,78,95,109,31,-47,0.3924050632911392,0.33636363636363636,4.700480365792417,274,452,596,708,822,226,-370,0.3785594639865997,0.33292831105710813,6.71295620067707,23,36,52,64,88,36,-16,0.6792452830188679,0.25842696629213485,4.48863636973214,0,0,4,7,9,5,1,1.0,0.0,2.302585092994046,21.425314,8.7025,12.122474,727.457279,76,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028,7.472727272727273,0.8,0.08181818181818182,730,7.544303797468355,0.0027035736,0.98565996,0.004616874,0.0033579136,0.003661694,moral_outrage
